1;H=56;T=34;Hs=0.0;sp=2;sf=7;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=67; tx_counter=1; tx_frequency=868000000
337;H=66;T=29;Hs=38.40399;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=337; tx_frequency=868000000
341;H=69;T=29;Hs=38.79586;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=341; tx_frequency=868000000
345;H=67;T=29;Hs=38.19024;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=345; tx_frequency=868000000
349;H=67;T=29;Hs=38.65337;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=349; tx_frequency=868000000
353;H=67;T=29;Hs=39.18775;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=353; tx_frequency=868000000
357;H=64;T=29;Hs=38.76025;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=357; tx_frequency=868000000
361;H=66;T=30;Hs=38.72462;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=361; tx_frequency=868000000
365;H=64;T=30;Hs=38.54649;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=365; tx_frequency=868000000
369;H=66;T=30;Hs=38.93837;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=369; tx_frequency=868000000
373;H=65;T=31;Hs=38.61774;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=373; tx_frequency=868000000
377;H=61;T=30;Hs=38.79586;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=377; tx_frequency=868000000
381;H=67;T=30;Hs=38.689;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=72; tx_counter=381; tx_frequency=868000000
385;H=64;T=30;Hs=38.47524;sp=2;sf=7;rx_timestamp=493394935; rssi=-125; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=385; tx_frequency=868000000
